home_team,away_team,home_score,away_score,status,date,netsport_id,matchday,season
Maritzburg United,AmaZulu FC,1,1,FINISHED,03/02/2023,1376512,Matchday 19,2022-2023
Golden Arrows,Royal AM,1,2,FINISHED,04/02/2023,1376510,Matchday 19,2022-2023
Orlando Pirates,Mamelodi Sundowns,0,1,FINISHED,04/02/2023,1376509,Matchday 19,2022-2023
Chippa United FC,Stellenbosch,1,2,FINISHED,04/02/2023,1376511,Matchday 19,2022-2023
Siwelele FC,Cape Town City,2,0,FINISHED,04/02/2023,1376445,Matchday 19,2022-2023
Marumo Gallants,Sekhukhune United,2,0,FINISHED,04/02/2023,1376523,Matchday 19,2022-2023
TS Galaxy,Kaizer Chiefs,0,0,FINISHED,05/02/2023,1376565,Matchday 19,2022-2023
Mamelodi Sundowns,Chippa United FC,2,1,FINISHED,10/01/2023,1376563,Matchday 20,2022-2023
Stellenbosch,Marumo Gallants,1,1,FINISHED,11/01/2023,1376562,Matchday 20,2022-2023
Orlando Pirates,Maritzburg United,2,1,FINISHED,17/02/2023,1376564,Matchday 20,2022-2023
Royal AM,Siwelele FC,1,1,FINISHED,18/02/2023,1376558,Matchday 20,2022-2023
Sekhukhune United,Richards Bay,2,0,FINISHED,18/02/2023,1376560,Matchday 20,2022-2023
AmaZulu FC,TS Galaxy,1,2,FINISHED,18/02/2023,1376559,Matchday 20,2022-2023
Kaizer Chiefs,Golden Arrows,2,3,FINISHED,19/02/2023,1376561,Matchday 20,2022-2023
Cape Town City,Swallows FC,2,0,FINISHED,19/02/2023,1376557,Matchday 20,2022-2023
TS Galaxy,Mamelodi Sundowns,1,2,FINISHED,24/01/2023,1376549,Matchday 21,2022-2023
Golden Arrows,Marumo Gallants,3,2,FINISHED,25/01/2023,1376550,Matchday 21,2022-2023
Siwelele FC,Maritzburg United,2,0,FINISHED,24/02/2023,1376556,Matchday 21,2022-2023
Kaizer Chiefs,Orlando Pirates,1,0,FINISHED,25/02/2023,1376555,Matchday 21,2022-2023
Richards Bay,Stellenbosch,1,2,FINISHED,25/02/2023,1376554,Matchday 21,2022-2023
Sekhukhune United,Cape Town City,0,1,FINISHED,25/02/2023,1376535,Matchday 21,2022-2023
AmaZulu FC,Royal AM,1,1,FINISHED,25/02/2023,1376552,Matchday 21,2022-2023
Chippa United FC,Swallows FC,1,2,FINISHED,26/02/2023,1376506,Matchday 21,2022-2023
Swallows FC,Orlando Pirates,1,4,FINISHED,03/03/2023,1376548,Matchday 22,2022-2023
Richards Bay,Kaizer Chiefs,0,1,FINISHED,04/03/2023,1376546,Matchday 22,2022-2023
Royal AM,Sekhukhune United,2,0,FINISHED,04/03/2023,1376545,Matchday 22,2022-2023
Maritzburg United,Cape Town City,1,2,FINISHED,04/03/2023,1376543,Matchday 22,2022-2023
Stellenbosch,Mamelodi Sundowns,1,1,FINISHED,05/03/2023,1376544,Matchday 22,2022-2023
Chippa United FC,AmaZulu FC,0,2,FINISHED,05/03/2023,1376542,Matchday 22,2022-2023
Marumo Gallants,TS Galaxy,0,0,FINISHED,05/03/2023,1376547,Matchday 22,2022-2023
Siwelele FC,Golden Arrows,2,1,FINISHED,05/03/2023,1376541,Matchday 22,2022-2023
Mamelodi Sundowns,Royal AM,5,1,FINISHED,14/03/2023,1376539,Matchday 23,2022-2023
Cape Town City,Marumo Gallants,2,2,FINISHED,14/03/2023,1376473,Matchday 23,2022-2023
Swallows FC,Golden Arrows,0,1,FINISHED,17/03/2023,1376540,Matchday 23,2022-2023
Stellenbosch,AmaZulu FC,2,0,FINISHED,17/03/2023,1376553,Matchday 23,2022-2023
Sekhukhune United,Chippa United FC,1,1,FINISHED,18/03/2023,1376461,Matchday 23,2022-2023
Orlando Pirates,Siwelele FC,1,0,FINISHED,18/03/2023,1376538,Matchday 23,2022-2023
Maritzburg United,Kaizer Chiefs,2,3,FINISHED,18/03/2023,1376508,Matchday 23,2022-2023
TS Galaxy,Richards Bay,4,0,FINISHED,19/03/2023,1376474,Matchday 23,2022-2023
Richards Bay,Orlando Pirates,0,2,FINISHED,01/04/2023,1376470,Matchday 24,2022-2023
Chippa United FC,Siwelele FC,1,1,FINISHED,01/04/2023,1376472,Matchday 24,2022-2023
Kaizer Chiefs,Stellenbosch,2,1,FINISHED,01/04/2023,1376469,Matchday 24,2022-2023
AmaZulu FC,Swallows FC,0,1,FINISHED,01/04/2023,1376467,Matchday 24,2022-2023
Golden Arrows,Sekhukhune United,0,0,FINISHED,02/04/2023,1376466,Matchday 24,2022-2023
TS Galaxy,Maritzburg United,1,2,FINISHED,02/04/2023,1376465,Matchday 24,2022-2023
Mamelodi Sundowns,Cape Town City,0,0,FINISHED,04/04/2023,1376468,Matchday 24,2022-2023
Marumo Gallants,Royal AM,3,1,FINISHED,05/04/2023,1376471,Matchday 24,2022-2023
Siwelele FC,TS Galaxy,2,0,FINISHED,07/04/2023,1376464,Matchday 25,2022-2023
Richards Bay,Golden Arrows,0,1,FINISHED,08/04/2023,1376476,Matchday 25,2022-2023
Sekhukhune United,Maritzburg United,1,0,FINISHED,08/04/2023,1376462,Matchday 25,2022-2023
Chippa United FC,Orlando Pirates,0,2,FINISHED,08/04/2023,1376457,Matchday 25,2022-2023
Kaizer Chiefs,Marumo Gallants,1,1,FINISHED,08/04/2023,1376477,Matchday 25,2022-2023
Swallows FC,Mamelodi Sundowns,0,0,FINISHED,09/04/2023,1376459,Matchday 25,2022-2023
Royal AM,Stellenbosch,3,1,FINISHED,09/04/2023,1376460,Matchday 25,2022-2023
Cape Town City,AmaZulu FC,2,2,FINISHED,09/04/2023,1376458,Matchday 25,2022-2023
Golden Arrows,Mamelodi Sundowns,1,1,FINISHED,12/04/2023,1376455,Matchday 26,2022-2023
Marumo Gallants,Chippa United FC,3,1,FINISHED,12/04/2023,1376452,Matchday 26,2022-2023
Maritzburg United,Richards Bay,1,1,FINISHED,21/04/2023,1376456,Matchday 26,2022-2023
TS Galaxy,Royal AM,1,1,FINISHED,22/04/2023,1376451,Matchday 26,2022-2023
Orlando Pirates,Cape Town City,2,1,FINISHED,22/04/2023,1376454,Matchday 26,2022-2023
Stellenbosch,Swallows FC,3,0,FINISHED,22/04/2023,1376453,Matchday 26,2022-2023
Sekhukhune United,Kaizer Chiefs,1,0,FINISHED,23/04/2023,1376450,Matchday 26,2022-2023
Siwelele FC,AmaZulu FC,2,1,FINISHED,23/04/2023,1376449,Matchday 26,2022-2023
Marumo Gallants,Siwelele FC,0,0,FINISHED,18/04/2023,1376491,Matchday 27,2022-2023
Mamelodi Sundowns,Richards Bay,1,0,FINISHED,25/04/2023,1376504,Matchday 27,2022-2023
Chippa United FC,Kaizer Chiefs,0,1,FINISHED,27/04/2023,1376448,Matchday 27,2022-2023
Swallows FC,Maritzburg United,1,0,FINISHED,27/04/2023,1376463,Matchday 27,2022-2023
Royal AM,Cape Town City,1,2,FINISHED,29/04/2023,1376502,Matchday 27,2022-2023
Stellenbosch,Golden Arrows,5,2,FINISHED,29/04/2023,1376505,Matchday 27,2022-2023
AmaZulu FC,Sekhukhune United,2,0,FINISHED,29/04/2023,1376503,Matchday 27,2022-2023
TS Galaxy,Orlando Pirates,1,2,FINISHED,30/04/2023,1376501,Matchday 27,2022-2023
Kaizer Chiefs,Swallows FC,1,2,FINISHED,01/05/2023,1376500,Matchday 28,2022-2023
Siwelele FC,Stellenbosch,0,0,FINISHED,02/05/2023,1376499,Matchday 28,2022-2023
Orlando Pirates,Royal AM,1,1,FINISHED,03/05/2023,1376495,Matchday 28,2022-2023
Sekhukhune United,TS Galaxy,1,1,FINISHED,03/05/2023,1376475,Matchday 28,2022-2023
Cape Town City,Golden Arrows,0,0,FINISHED,03/05/2023,1376497,Matchday 28,2022-2023
AmaZulu FC,Mamelodi Sundowns,2,2,FINISHED,03/05/2023,1376498,Matchday 28,2022-2023
Maritzburg United,Marumo Gallants,2,2,FINISHED,03/05/2023,1376496,Matchday 28,2022-2023
Richards Bay,Chippa United FC,2,3,FINISHED,03/05/2023,1376494,Matchday 28,2022-2023
Marumo Gallants,Mamelodi Sundowns,0,2,FINISHED,06/05/2023,1376489,Matchday 29,2022-2023
TS Galaxy,Chippa United FC,4,0,FINISHED,13/05/2023,1376485,Matchday 29,2022-2023
Golden Arrows,AmaZulu FC,1,0,FINISHED,13/05/2023,1376566,Matchday 29,2022-2023
Maritzburg United,Stellenbosch,1,0,FINISHED,13/05/2023,1376490,Matchday 29,2022-2023
Cape Town City,Richards Bay,2,0,FINISHED,13/05/2023,1376492,Matchday 29,2022-2023
Siwelele FC,Kaizer Chiefs,1,0,FINISHED,13/05/2023,1376486,Matchday 29,2022-2023
Orlando Pirates,Sekhukhune United,1,1,FINISHED,13/05/2023,1376488,Matchday 29,2022-2023
Royal AM,Swallows FC,0,1,FINISHED,13/05/2023,1376487,Matchday 29,2022-2023
Mamelodi Sundowns,Maritzburg United,1,1,FINISHED,16/05/2023,1376481,Matchday 30,2022-2023
Richards Bay,Royal AM,0,0,FINISHED,20/05/2023,1376480,Matchday 30,2022-2023
AmaZulu FC,Orlando Pirates,0,4,FINISHED,20/05/2023,1376484,Matchday 30,2022-2023
Chippa United FC,Golden Arrows,0,0,FINISHED,20/05/2023,1376483,Matchday 30,2022-2023
Swallows FC,Marumo Gallants,2,0,FINISHED,20/05/2023,1376493,Matchday 30,2022-2023
Kaizer Chiefs,Cape Town City,0,1,FINISHED,20/05/2023,1376482,Matchday 30,2022-2023
Sekhukhune United,Siwelele FC,1,0,FINISHED,20/05/2023,1376479,Matchday 30,2022-2023
Stellenbosch,TS Galaxy,2,1,FINISHED,20/05/2023,1376478,Matchday 30,2022-2023
Mamelodi Sundowns,AmaZulu FC,1,0,FINISHED,20/08/2021,1297526,Matchday 1,2021-2022
Golden Arrows,Maritzburg United,2,1,FINISHED,21/08/2021,1297513,Matchday 1,2021-2022
Orlando Pirates,Stellenbosch,2,2,FINISHED,21/08/2021,1297525,Matchday 1,2021-2022
Sekhukhune United,Chippa United FC,0,1,FINISHED,21/08/2021,1297499,Matchday 1,2021-2022
Baroka FC,Marumo Gallants,2,0,FINISHED,21/08/2021,1297524,Matchday 1,2021-2022
Cape Town City,Siwelele FC,0,0,FINISHED,21/08/2021,1297523,Matchday 1,2021-2022
Swallows FC,Royal AM,1,0,FINISHED,22/08/2021,1297522,Matchday 1,2021-2022
TS Galaxy,Kaizer Chiefs,0,0,FINISHED,22/08/2021,1297521,Matchday 1,2021-2022
Marumo Gallants,Orlando Pirates,0,0,FINISHED,24/08/2021,1297520,Matchday 2,2021-2022
Chippa United FC,Mamelodi Sundowns,0,0,FINISHED,24/08/2021,1297519,Matchday 2,2021-2022
Siwelele FC,Golden Arrows,3,1,FINISHED,25/08/2021,1297517,Matchday 2,2021-2022
Maritzburg United,Sekhukhune United,0,2,FINISHED,25/08/2021,1297528,Matchday 2,2021-2022
Royal AM,Cape Town City,1,2,FINISHED,25/08/2021,1297516,Matchday 2,2021-2022
Stellenbosch,TS Galaxy,1,0,FINISHED,25/08/2021,1297529,Matchday 2,2021-2022
AmaZulu FC,Swallows FC,0,0,FINISHED,25/08/2021,1297514,Matchday 2,2021-2022
Kaizer Chiefs,Baroka FC,2,1,FINISHED,25/08/2021,1297518,Matchday 2,2021-2022
TS Galaxy,Golden Arrows,2,2,FINISHED,11/09/2021,1297510,Matchday 3,2021-2022
Orlando Pirates,Swallows FC,1,0,FINISHED,11/09/2021,1297511,Matchday 3,2021-2022
Sekhukhune United,Stellenbosch,1,1,FINISHED,11/09/2021,1297508,Matchday 3,2021-2022
Baroka FC,Maritzburg United,0,1,FINISHED,11/09/2021,1297507,Matchday 3,2021-2022
Royal AM,Chippa United FC,1,0,FINISHED,12/09/2021,1297506,Matchday 3,2021-2022
Mamelodi Sundowns,Kaizer Chiefs,2,0,FINISHED,12/09/2021,1297505,Matchday 3,2021-2022
AmaZulu FC,Siwelele FC,0,0,FINISHED,14/09/2021,1297512,Matchday 3,2021-2022
Cape Town City,Marumo Gallants,1,0,FINISHED,19/03/2022,1297509,Matchday 3,2021-2022
Chippa United FC,Orlando Pirates,1,3,FINISHED,18/09/2021,1297503,Matchday 4,2021-2022
Cape Town City,Stellenbosch,0,3,FINISHED,18/09/2021,1297501,Matchday 4,2021-2022
Baroka FC,Sekhukhune United,1,0,FINISHED,18/09/2021,1297515,Matchday 4,2021-2022
Kaizer Chiefs,Royal AM,1,4,FINISHED,18/09/2021,1297558,Matchday 4,2021-2022
Swallows FC,Siwelele FC,0,3,FINISHED,19/09/2021,1297543,Matchday 4,2021-2022
Mamelodi Sundowns,TS Galaxy,3,0,FINISHED,19/09/2021,1297439,Matchday 4,2021-2022
Golden Arrows,AmaZulu FC,2,2,FINISHED,22/09/2021,1297504,Matchday 4,2021-2022
Maritzburg United,Marumo Gallants,1,0,FINISHED,22/09/2021,1297502,Matchday 4,2021-2022
Swallows FC,Cape Town City,0,0,FINISHED,24/09/2021,1297550,Matchday 5,2021-2022
Orlando Pirates,Mamelodi Sundowns,0,2,FINISHED,25/09/2021,1297555,Matchday 5,2021-2022
Sekhukhune United,Golden Arrows,1,1,FINISHED,25/09/2021,1297553,Matchday 5,2021-2022
AmaZulu FC,Baroka FC,1,0,FINISHED,25/09/2021,1297556,Matchday 5,2021-2022
Siwelele FC,Maritzburg United,2,1,FINISHED,25/09/2021,1297554,Matchday 5,2021-2022
Stellenbosch,Chippa United FC,2,1,FINISHED,25/09/2021,1297552,Matchday 5,2021-2022
Royal AM,TS Galaxy,4,2,FINISHED,26/09/2021,1297551,Matchday 5,2021-2022
Marumo Gallants,Kaizer Chiefs,0,0,FINISHED,26/09/2021,1297549,Matchday 5,2021-2022
AmaZulu FC,Kaizer Chiefs,1,1,FINISHED,02/10/2021,1297548,Matchday 6,2021-2022
Chippa United FC,Siwelele FC,0,0,FINISHED,02/10/2021,1297547,Matchday 6,2021-2022
TS Galaxy,Sekhukhune United,0,1,FINISHED,02/10/2021,1297546,Matchday 6,2021-2022
Baroka FC,Stellenbosch,1,1,FINISHED,02/10/2021,1297544,Matchday 6,2021-2022
Cape Town City,Orlando Pirates,1,1,FINISHED,02/10/2021,1297527,Matchday 6,2021-2022
Golden Arrows,Marumo Gallants,3,1,FINISHED,03/10/2021,1297542,Matchday 6,2021-2022
Royal AM,Maritzburg United,2,1,FINISHED,03/10/2021,1297498,Matchday 6,2021-2022
Mamelodi Sundowns,Swallows FC,3,0,FINISHED,03/10/2021,1297541,Matchday 6,2021-2022
Sekhukhune United,Cape Town City,1,0,FINISHED,16/10/2021,1297540,Matchday 7,2021-2022
Siwelele FC,Baroka FC,2,0,FINISHED,16/10/2021,1297537,Matchday 7,2021-2022
Kaizer Chiefs,Chippa United FC,4,0,FINISHED,16/10/2021,1297536,Matchday 7,2021-2022
Swallows FC,Stellenbosch,1,1,FINISHED,17/10/2021,1297534,Matchday 7,2021-2022
Marumo Gallants,Royal AM,2,2,FINISHED,19/10/2021,1297539,Matchday 7,2021-2022
TS Galaxy,AmaZulu FC,0,1,FINISHED,19/10/2021,1297535,Matchday 7,2021-2022
Golden Arrows,Mamelodi Sundowns,0,1,FINISHED,20/10/2021,1297538,Matchday 7,2021-2022
Maritzburg United,Orlando Pirates,0,0,FINISHED,20/10/2021,1297533,Matchday 7,2021-2022
Maritzburg United,TS Galaxy,1,0,FINISHED,23/10/2021,1297545,Matchday 8,2021-2022
Cape Town City,Golden Arrows,4,3,FINISHED,23/10/2021,1297500,Matchday 8,2021-2022
Chippa United FC,Swallows FC,0,0,FINISHED,24/10/2021,1297466,Matchday 8,2021-2022
Siwelele FC,Kaizer Chiefs,1,2,FINISHED,24/10/2021,1297465,Matchday 8,2021-2022
Stellenbosch,Marumo Gallants,1,0,FINISHED,27/10/2021,1297530,Matchday 8,2021-2022
Sekhukhune United,AmaZulu FC,2,0,FINISHED,27/10/2021,1297531,Matchday 8,2021-2022
Orlando Pirates,Royal AM,1,1,FINISHED,28/10/2021,1297532,Matchday 8,2021-2022
Baroka FC,Mamelodi Sundowns,1,1,FINISHED,14/02/2022,1297453,Matchday 8,2021-2022
Kaizer Chiefs,Stellenbosch,0,1,FINISHED,02/11/2021,1297464,Matchday 9,2021-2022
TS Galaxy,Baroka FC,2,1,FINISHED,02/11/2021,1297460,Matchday 9,2021-2022
Golden Arrows,Swallows FC,0,0,FINISHED,02/11/2021,1297462,Matchday 9,2021-2022
Orlando Pirates,Sekhukhune United,2,1,FINISHED,02/11/2021,1297461,Matchday 9,2021-2022
Royal AM,Siwelele FC,2,1,FINISHED,02/11/2021,1297459,Matchday 9,2021-2022
Cape Town City,Chippa United FC,1,0,FINISHED,03/11/2021,1297463,Matchday 9,2021-2022
Mamelodi Sundowns,Maritzburg United,1,0,FINISHED,03/11/2021,1297457,Matchday 9,2021-2022
AmaZulu FC,Marumo Gallants,0,0,FINISHED,04/11/2021,1297458,Matchday 9,2021-2022
Siwelele FC,TS Galaxy,2,1,FINISHED,05/11/2021,1297456,Matchday 10,2021-2022
Kaizer Chiefs,Orlando Pirates,2,1,FINISHED,06/11/2021,1297468,Matchday 10,2021-2022
Stellenbosch,Golden Arrows,0,0,FINISHED,06/11/2021,1297469,Matchday 10,2021-2022
Swallows FC,Sekhukhune United,0,1,FINISHED,07/11/2021,1297450,Matchday 10,2021-2022
Chippa United FC,Maritzburg United,0,0,FINISHED,07/11/2021,1297449,Matchday 10,2021-2022
Royal AM,Baroka FC,1,1,FINISHED,07/11/2021,1297452,Matchday 10,2021-2022
Marumo Gallants,Mamelodi Sundowns,0,4,FINISHED,07/11/2021,1297451,Matchday 10,2021-2022
AmaZulu FC,Cape Town City,2,0,FINISHED,07/11/2021,1297454,Matchday 10,2021-2022
Golden Arrows,Orlando Pirates,0,0,FINISHED,20/11/2021,1297446,Matchday 11,2021-2022
Stellenbosch,AmaZulu FC,2,2,FINISHED,20/11/2021,1297448,Matchday 11,2021-2022
Siwelele FC,Marumo Gallants,1,2,FINISHED,20/11/2021,1297445,Matchday 11,2021-2022
Baroka FC,Chippa United FC,0,1,FINISHED,20/11/2021,1297443,Matchday 11,2021-2022
Cape Town City,Mamelodi Sundowns,0,0,FINISHED,20/11/2021,1297444,Matchday 11,2021-2022
Sekhukhune United,Royal AM,1,0,FINISHED,20/11/2021,1297447,Matchday 11,2021-2022
TS Galaxy,Swallows FC,1,0,FINISHED,21/11/2021,1297442,Matchday 11,2021-2022
Maritzburg United,Kaizer Chiefs,0,1,FINISHED,21/11/2021,1297441,Matchday 11,2021-2022
Mamelodi Sundowns,Sekhukhune United,2,0,FINISHED,27/11/2021,1297483,Matchday 12,2021-2022
TS Galaxy,Cape Town City,2,2,FINISHED,27/11/2021,1297440,Matchday 12,2021-2022
Swallows FC,Kaizer Chiefs,1,3,FINISHED,28/11/2021,1297495,Matchday 12,2021-2022
Royal AM,Stellenbosch,1,0,FINISHED,28/11/2021,1297494,Matchday 12,2021-2022
Golden Arrows,Baroka FC,3,2,FINISHED,28/11/2021,1297455,Matchday 12,2021-2022
Maritzburg United,AmaZulu FC,1,1,FINISHED,28/11/2021,1297493,Matchday 12,2021-2022
Marumo Gallants,Chippa United FC,0,0,FINISHED,16/03/2022,1297497,Matchday 12,2021-2022
Orlando Pirates,Siwelele FC,3,2,FINISHED,16/03/2022,1297496,Matchday 12,2021-2022
Marumo Gallants,TS Galaxy,3,1,FINISHED,01/12/2021,1297489,Matchday 13,2021-2022
Orlando Pirates,Baroka FC,0,0,FINISHED,02/12/2021,1297492,Matchday 13,2021-2022
Swallows FC,Maritzburg United,1,1,FINISHED,04/12/2021,1297488,Matchday 13,2021-2022
AmaZulu FC,Royal AM,0,0,FINISHED,04/12/2021,1297491,Matchday 13,2021-2022
Chippa United FC,Golden Arrows,1,2,FINISHED,04/12/2021,1297490,Matchday 13,2021-2022
Stellenbosch,Mamelodi Sundowns,1,1,FINISHED,04/12/2021,1297486,Matchday 13,2021-2022
Siwelele FC,Sekhukhune United,0,1,FINISHED,05/12/2021,1297467,Matchday 13,2021-2022
Kaizer Chiefs,Cape Town City,1,2,FINISHED,30/04/2022,1297487,Matchday 13,2021-2022
TS Galaxy,Chippa United FC,3,1,FINISHED,07/12/2021,1297484,Matchday 14,2021-2022
Cape Town City,Maritzburg United,3,2,FINISHED,07/12/2021,1297559,Matchday 14,2021-2022
Mamelodi Sundowns,Royal AM,3,2,FINISHED,08/12/2021,1297479,Matchday 14,2021-2022
Sekhukhune United,Marumo Gallants,0,1,FINISHED,08/12/2021,1297478,Matchday 14,2021-2022
Baroka FC,Swallows FC,0,1,FINISHED,08/12/2021,1297481,Matchday 14,2021-2022
Stellenbosch,Siwelele FC,0,1,FINISHED,08/12/2021,1297477,Matchday 14,2021-2022
AmaZulu FC,Orlando Pirates,1,1,FINISHED,08/12/2021,1297482,Matchday 14,2021-2022
Golden Arrows,Kaizer Chiefs,2,1,FINISHED,27/04/2022,1297480,Matchday 14,2021-2022
Chippa United FC,AmaZulu FC,1,1,FINISHED,11/12/2021,1297474,Matchday 15,2021-2022
Swallows FC,Marumo Gallants,0,1,FINISHED,11/12/2021,1297476,Matchday 15,2021-2022
Baroka FC,Cape Town City,0,0,FINISHED,11/12/2021,1297473,Matchday 15,2021-2022
Orlando Pirates,TS Galaxy,2,0,FINISHED,11/12/2021,1297475,Matchday 15,2021-2022
Siwelele FC,Mamelodi Sundowns,0,1,FINISHED,11/12/2021,1297472,Matchday 15,2021-2022
Royal AM,Golden Arrows,0,0,FINISHED,12/12/2021,1297471,Matchday 15,2021-2022
Maritzburg United,Stellenbosch,0,0,FINISHED,12/12/2021,1297485,Matchday 15,2021-2022
Kaizer Chiefs,Sekhukhune United,2,0,FINISHED,12/12/2021,1297470,Matchday 15,2021-2022
Marumo Gallants,AmaZulu FC,0,1,FINISHED,17/12/2021,1297633,Matchday 16,2021-2022
Mamelodi Sundowns,Orlando Pirates,4,1,FINISHED,17/12/2021,1297619,Matchday 16,2021-2022
Golden Arrows,TS Galaxy,1,1,FINISHED,18/12/2021,1297645,Matchday 16,2021-2022
Stellenbosch,Baroka FC,1,0,FINISHED,18/12/2021,1297646,Matchday 16,2021-2022
Sekhukhune United,Siwelele FC,0,0,FINISHED,18/12/2021,1297644,Matchday 16,2021-2022
Cape Town City,Swallows FC,2,1,FINISHED,18/12/2021,1297643,Matchday 16,2021-2022
Royal AM,Kaizer Chiefs,1,0,FINISHED,19/12/2021,1297642,Matchday 16,2021-2022
Maritzburg United,Chippa United FC,0,2,FINISHED,19/12/2021,1297641,Matchday 16,2021-2022
Orlando Pirates,Marumo Gallants,2,1,FINISHED,20/12/2021,1297639,Matchday 17,2021-2022
AmaZulu FC,Mamelodi Sundowns,1,0,FINISHED,20/12/2021,1297640,Matchday 17,2021-2022
TS Galaxy,Stellenbosch,0,1,FINISHED,22/12/2021,1297634,Matchday 17,2021-2022
Baroka FC,Royal AM,1,0,FINISHED,22/12/2021,1297637,Matchday 17,2021-2022
Swallows FC,Golden Arrows,2,2,FINISHED,22/12/2021,1297648,Matchday 17,2021-2022
Chippa United FC,Sekhukhune United,0,0,FINISHED,22/12/2021,1297649,Matchday 17,2021-2022
Siwelele FC,Cape Town City,3,2,FINISHED,22/12/2021,1297638,Matchday 17,2021-2022
Kaizer Chiefs,Maritzburg United,2,0,FINISHED,22/12/2021,1297636,Matchday 17,2021-2022
Mamelodi Sundowns,Chippa United FC,2,0,FINISHED,07/02/2022,1297628,Matchday 18,2021-2022
Royal AM,Sekhukhune United,1,0,FINISHED,15/02/2022,1297632,Matchday 18,2021-2022
Cape Town City,Kaizer Chiefs,0,0,FINISHED,15/02/2022,1297630,Matchday 18,2021-2022
Maritzburg United,Siwelele FC,2,1,FINISHED,15/02/2022,1297631,Matchday 18,2021-2022
Stellenbosch,Swallows FC,1,1,FINISHED,16/02/2022,1297627,Matchday 18,2021-2022
Orlando Pirates,Golden Arrows,0,0,FINISHED,16/02/2022,1297625,Matchday 18,2021-2022
AmaZulu FC,TS Galaxy,0,0,FINISHED,22/02/2022,1297629,Matchday 18,2021-2022
Marumo Gallants,Baroka FC,3,0,FINISHED,02/03/2022,1297626,Matchday 18,2021-2022
Marumo Gallants,Maritzburg United,0,0,FINISHED,24/11/2021,1297624,Matchday 19,2021-2022
Kaizer Chiefs,AmaZulu FC,1,1,FINISHED,24/11/2021,1297621,Matchday 19,2021-2022
Stellenbosch,Orlando Pirates,0,3,FINISHED,24/11/2021,1297623,Matchday 19,2021-2022
Mamelodi Sundowns,Siwelele FC,2,2,FINISHED,24/11/2021,1297677,Matchday 19,2021-2022
Chippa United FC,Royal AM,2,2,FINISHED,19/02/2022,1297622,Matchday 19,2021-2022
Swallows FC,TS Galaxy,0,1,FINISHED,19/02/2022,1297663,Matchday 19,2021-2022
Golden Arrows,Cape Town City,0,1,FINISHED,20/02/2022,1297635,Matchday 19,2021-2022
Sekhukhune United,Baroka FC,4,0,FINISHED,20/02/2022,1297557,Matchday 19,2021-2022
Maritzburg United,Golden Arrows,1,2,FINISHED,25/02/2022,1297676,Matchday 20,2021-2022
Chippa United FC,Marumo Gallants,2,3,FINISHED,26/02/2022,1297673,Matchday 20,2021-2022
Sekhukhune United,Swallows FC,0,1,FINISHED,26/02/2022,1297671,Matchday 20,2021-2022
Baroka FC,Kaizer Chiefs,0,1,FINISHED,26/02/2022,1297672,Matchday 20,2021-2022
Siwelele FC,Royal AM,0,2,FINISHED,27/02/2022,1297669,Matchday 20,2021-2022
Orlando Pirates,Cape Town City,0,0,FINISHED,02/03/2022,1297675,Matchday 20,2021-2022
TS Galaxy,Mamelodi Sundowns,0,3,FINISHED,02/03/2022,1297670,Matchday 20,2021-2022
AmaZulu FC,Stellenbosch,2,2,FINISHED,02/03/2022,1297674,Matchday 20,2021-2022
Orlando Pirates,Kaizer Chiefs,1,2,FINISHED,05/03/2022,1297668,Matchday 21,2021-2022
Baroka FC,TS Galaxy,1,0,FINISHED,05/03/2022,1297666,Matchday 21,2021-2022
Cape Town City,Sekhukhune United,2,1,FINISHED,05/03/2022,1297664,Matchday 21,2021-2022
Siwelele FC,AmaZulu FC,2,0,FINISHED,05/03/2022,1297647,Matchday 21,2021-2022
Maritzburg United,Mamelodi Sundowns,2,1,FINISHED,05/03/2022,1297667,Matchday 21,2021-2022
Golden Arrows,Chippa United FC,1,2,FINISHED,06/03/2022,1297618,Matchday 21,2021-2022
Royal AM,Swallows FC,1,0,FINISHED,06/03/2022,1297661,Matchday 21,2021-2022
Marumo Gallants,Stellenbosch,1,0,FINISHED,06/03/2022,1297662,Matchday 21,2021-2022
AmaZulu FC,Chippa United FC,2,2,FINISHED,14/12/2021,1297658,Matchday 22,2021-2022
Marumo Gallants,Cape Town City,0,0,FINISHED,14/12/2021,1297655,Matchday 22,2021-2022
Mamelodi Sundowns,Baroka FC,2,1,FINISHED,14/12/2021,1297653,Matchday 22,2021-2022
Swallows FC,Orlando Pirates,1,1,FINISHED,14/12/2021,1297654,Matchday 22,2021-2022
Sekhukhune United,Maritzburg United,1,1,FINISHED,16/03/2022,1297656,Matchday 22,2021-2022
TS Galaxy,Siwelele FC,1,1,FINISHED,19/03/2022,1297659,Matchday 22,2021-2022
Kaizer Chiefs,Golden Arrows,0,1,FINISHED,19/03/2022,1297657,Matchday 22,2021-2022
Stellenbosch,Royal AM,2,2,FINISHED,20/03/2022,1297660,Matchday 22,2021-2022
Mamelodi Sundowns,Marumo Gallants,1,1,FINISHED,23/12/2021,1297585,Matchday 23,2021-2022
Orlando Pirates,AmaZulu FC,2,1,FINISHED,23/12/2021,1297573,Matchday 23,2021-2022
Stellenbosch,Sekhukhune United,1,1,FINISHED,02/04/2022,1297651,Matchday 23,2021-2022
TS Galaxy,Royal AM,1,4,FINISHED,02/04/2022,1297650,Matchday 23,2021-2022
